Species Scientific Name	Gene Title	Gene Symbol	ENTREZ_GENE_ID
Homo sapiens	"cleavage stimulation factor, 3' pre-RNA, subunit 2, 64kDa, tau variant"	CSTF2T	23283
Homo sapiens	latrophilin 3	LPHN3	23284
Homo sapiens	KIAA1107	KIAA1107	23285
Homo sapiens	WW and C2 domain containing 1	WWC1	23286
Homo sapiens	ATP/GTP binding protein 1	AGTPBP1	23287
Homo sapiens	IQ motif containing E	IQCE	23288
Homo sapiens	flavin containing monooxygenase 4	FMO4	2329
Homo sapiens	F-box and WD repeat domain containing 11	FBXW11	23291
Homo sapiens	SMG6 nonsense mediated mRNA decay factor	SMG6	23293
Homo sapiens	ankyrin repeat and sterile alpha motif domain containing 1A	ANKS1A	23294
Homo sapiens	"mahogunin ring finger 1, E3 ubiquitin protein ligase"	MGRN1	23295
Homo sapiens	bicaudal D homolog 2 (Drosophila)	BICD2	23299
Homo sapiens	flavin containing monooxygenase 5	FMO5	2330
Homo sapiens	ATM interactor	ATMIN	23300
Homo sapiens	EH domain binding protein 1	EHBP1	23301
Homo sapiens	kinesin family member 13B	KIF13B	23303
Homo sapiens	ubiquitin protein ligase E3 component n-recognin 2	UBR2	23304
Homo sapiens	acyl-CoA synthetase long-chain family member 6	ACSL6	23305
Homo sapiens	transmembrane protein 194A	TMEM194A	23306
Homo sapiens	"FK506 binding protein 15, 133kDa"	FKBP15	23307
Homo sapiens	inducible T-cell co-stimulator ligand	ICOSLG	23308
Homo sapiens	SIN3 transcription regulator family member B	SIN3B	23309
Homo sapiens	fibromodulin	FMOD	2331
Homo sapiens	"non-SMC condensin II complex, subunit D3"	NCAPD3	23310
Homo sapiens	Dmx-like 2	DMXL2	23312
Homo sapiens	KIAA0930	KIAA0930	23313
Homo sapiens	SATB homeobox 2	SATB2	23314
Homo sapiens	"solute carrier family 9, subfamily A (NHE8, cation proton antiporter 8), member 8"	SLC9A8	23315
Homo sapiens	cut-like homeobox 2	CUX2	23316
Homo sapiens	"DnaJ (Hsp40) homolog, subfamily C, member 13"	DNAJC13	23317
Homo sapiens	"zinc finger, CCHC domain containing 11"	ZCCHC11	23318
Homo sapiens	fragile X mental retardation 1	FMR1	2332
Homo sapiens	tripartite motif containing 2	TRIM2	23321
Homo sapiens	RPGRIP1-like	RPGRIP1L	23322
Homo sapiens	"mannosidase, alpha, class 2B, member 2"	MAN2B2	23324
Homo sapiens	KIAA1033	KIAA1033	23325
Homo sapiens	ubiquitin specific peptidase 22	USP22	23326
Homo sapiens	"neural precursor cell expressed, developmentally down-regulated 4-like, E3 ubiquitin protein ligase"	NEDD4L	23327
Homo sapiens	SAM and SH3 domain containing 1	SASH1	23328
Homo sapiens	"TBC1 domain family, member 30"	TBC1D30	23329
Homo sapiens	tetratricopeptide repeat domain 28	TTC28	23331
Homo sapiens	cytoplasmic linker associated protein 1	CLASP1	23332
Homo sapiens	dpy-19-like 1 (C. elegans)	DPY19L1	23333
Homo sapiens	seizure threshold 2 homolog (mouse)	SZT2	23334
Homo sapiens	WD repeat domain 7	WDR7	23335
Homo sapiens	"synemin, intermediate filament protein"	SYNM	23336
Homo sapiens	jade family PHD finger 2	JADE2	23338
Homo sapiens	vacuolar protein sorting 39 homolog (S. cerevisiae)	VPS39	23339
Homo sapiens	"AF4/FMR2 family, member 2"	AFF2	2334
Homo sapiens	"DnaJ (Hsp40) homolog, subfamily C, member 16"	DNAJC16	23341
Homo sapiens	extended synaptotagmin-like protein 1	ESYT1	23344
Homo sapiens	"spectrin repeat containing, nuclear envelope 1"	SYNE1	23345
Homo sapiens	structural maintenance of chromosomes flexible hinge domain containing 1	SMCHD1	23347
Homo sapiens	dedicator of cytokinesis 9	DOCK9	23348
Homo sapiens	KIAA1045	KIAA1045	23349
Homo sapiens	fibronectin 1	FN1	2335
Homo sapiens	U2 snRNP-associated SURP domain containing	U2SURP	23350
Homo sapiens	KH and NYN domain containing	KHNYN	23351
Homo sapiens	ubiquitin protein ligase E3 component n-recognin 4	UBR4	23352
Homo sapiens	Sad1 and UNC84 domain containing 1	SUN1	23353
Homo sapiens	"HAUS augmin-like complex, subunit 5"	HAUS5	23354
Homo sapiens	vacuolar protein sorting 8 homolog (S. cerevisiae)	VPS8	23355
Homo sapiens	angel homolog 1 (Drosophila)	ANGEL1	23357
Homo sapiens	ubiquitin specific peptidase 24	USP24	23358
Homo sapiens	"family with sequence similarity 189, member A1"	FAM189A1	23359
Homo sapiens	formin binding protein 4	FNBP4	23360
Homo sapiens	zinc finger protein 629	ZNF629	23361
Homo sapiens	pleckstrin and Sec7 domain containing 3	PSD3	23362
Homo sapiens	obscurin-like 1	OBSL1	23363
Homo sapiens	Rho guanine nucleotide exchange factor (GEF) 12	ARHGEF12	23365
Homo sapiens	KIAA0895	KIAA0895	23366
Homo sapiens	"La ribonucleoprotein domain family, member 1"	LARP1	23367
Homo sapiens	"protein phosphatase 1, regulatory subunit 13B"	PPP1R13B	23368
Homo sapiens	pumilio RNA-binding family member 2	PUM2	23369
Homo sapiens	Rho/Rac guanine nucleotide exchange factor (GEF) 18	ARHGEF18	23370
Homo sapiens	tensin like C1 domain containing phosphatase (tensin 2)	TENC1	23371
Homo sapiens	CREB regulated transcription coactivator 1	CRTC1	23373
Homo sapiens	UFM1-specific ligase 1	UFL1	23376
Homo sapiens	"ribosomal RNA processing 8, methyltransferase, homolog (yeast)"	RRP8	23378
Homo sapiens	interactor of little elongator complex ELL subunit 1	ICE1	23379
Homo sapiens	SLIT-ROBO Rho GTPase activating protein 2	SRGAP2	23380
Homo sapiens	SMG5 nonsense mediated mRNA decay factor	SMG5	23381
Homo sapiens	adenosylhomocysteinase-like 2	AHCYL2	23382
Homo sapiens	MAU2 sister chromatid cohesion factor	MAU2	23383
Homo sapiens	sperm antigen with calponin homology and coiled-coil domains 1-like	SPECC1L	23384
Homo sapiens	nicastrin	NCSTN	23385
Homo sapiens	NudC domain containing 3	NUDCD3	23386
Homo sapiens	SIK family kinase 3	SIK3	23387
Homo sapiens	mediator complex subunit 13-like	MED13L	23389
Homo sapiens	"farnesyltransferase, CAAX box, alpha"	FNTA	2339
Homo sapiens	"zinc finger, DHHC-type containing 17"	ZDHHC17	23390
Homo sapiens	KIAA0368	KIAA0368	23392
Homo sapiens	activity-dependent neuroprotector homeobox	ADNP	23394
Homo sapiens	"leucyl-tRNA synthetase 2, mitochondrial"	LARS2	23395
Homo sapiens	"phosphatidylinositol-4-phosphate 5-kinase, type I, gamma"	PIP5K1C	23396
Homo sapiens	"non-SMC condensin I complex, subunit H"	NCAPH	23397
Homo sapiens	peptidylprolyl isomerase domain and WD repeat containing 1	PPWD1	23398
Homo sapiens	CTD nuclear envelope phosphatase 1	CTDNEP1	23399
Homo sapiens	ATPase type 13A2	ATP13A2	23400
Homo sapiens	frequently rearranged in advanced T-cell lymphomas 2	FRAT2	23401
Homo sapiens	F-box protein 46	FBXO46	23403
Homo sapiens	exosome component 2	EXOSC2	23404
Homo sapiens	"dicer 1, ribonuclease type III"	DICER1	23405
Homo sapiens	coactosin-like F-actin binding protein 1	COTL1	23406
Homo sapiens	sirtuin 5	SIRT5	23408
Homo sapiens	sirtuin 4	SIRT4	23409
Homo sapiens	sirtuin 3	SIRT3	23410
Homo sapiens	sirtuin 1	SIRT1	23411
Homo sapiens	COMM domain containing 3	COMMD3	23412
Homo sapiens	neuronal calcium sensor 1	NCS1	23413
Homo sapiens	"zinc finger protein, FOG family member 2"	ZFPM2	23414
Homo sapiens	"potassium voltage-gated channel, subfamily H (eag-related), member 4"	KCNH4	23415
Homo sapiens	"potassium voltage-gated channel, subfamily H (eag-related), member 3"	KCNH3	23416
Homo sapiens	malonyl-CoA decarboxylase	MLYCD	23417
Homo sapiens	"crumbs family member 1, photoreceptor morphogenesis associated"	CRB1	23418
Homo sapiens	"Homo sapiens cDNA clone IMAGE:5264828. /// farnesyltransferase, CAAX box, beta"	BC052775 /// FNTB	2342
Homo sapiens	integrin beta 3 binding protein (beta3-endonexin)	ITGB3BP	23421
Homo sapiens	transmembrane emp24 protein transport domain containing 3	TMED3	23423
Homo sapiens	tudor domain containing 7	TDRD7	23424
Homo sapiens	glutamate receptor interacting protein 1	GRIP1	23426
Homo sapiens	"solute carrier family 7 (amino acid transporter light chain, L system), member 8"	SLC7A8	23428
Homo sapiens	RING1 and YY1 binding protein	RYBP	23429
Homo sapiens	tryptase delta 1	TPSD1	23430
Homo sapiens	"adaptor-related protein complex 4, epsilon 1 subunit"	AP4E1	23431
Homo sapiens	G protein-coupled receptor 161	GPR161	23432
Homo sapiens	ras homolog family member Q	RHOQ	23433
Homo sapiens	chromosome 3 open reading frame 27	C3orf27	23434
Homo sapiens	TAR DNA binding protein	TARDBP	23435
Homo sapiens	"chymotrypsin-like elastase family, member 3B"	CELA3B	23436
Homo sapiens	"histidyl-tRNA synthetase 2, mitochondrial"	HARS2	23438
Homo sapiens	"ATPase, Na+/K+ transporting, beta 4 polypeptide"	ATP1B4	23439
Homo sapiens	orthopedia homeobox	OTP	23440
Homo sapiens	"solute carrier family 35 (UDP-N-acetylglucosamine (UDP-GlcNAc) transporter), member A3"	SLC35A3	23443
Homo sapiens	"solute carrier family 44 (choline transporter), member 1"	SLC44A1	23446
Homo sapiens	"splicing factor 3b, subunit 3, 130kDa"	SF3B3	23450
Homo sapiens	"splicing factor 3b, subunit 1, 155kDa"	SF3B1	23451
Homo sapiens	angiopoietin-like 2	ANGPTL2	23452
Homo sapiens	"ATP-binding cassette, sub-family B (MDR/TAP), member 10"	ABCB10	23456
Homo sapiens	"ATP-binding cassette, sub-family B (MDR/TAP), member 9"	ABCB9	23457
Homo sapiens	folate hydrolase (prostate-specific membrane antigen) 1	FOLH1	2346
Homo sapiens	"ATP-binding cassette, sub-family A (ABC1), member 6"	ABCA6	23460
Homo sapiens	"ATP-binding cassette, sub-family A (ABC1), member 5"	ABCA5	23461
Homo sapiens	hes-related family bHLH transcription factor with YRPW motif 1	HEY1	23462
Homo sapiens	isoprenylcysteine carboxyl methyltransferase	ICMT	23463
Homo sapiens	glycine C-acetyltransferase	GCAT	23464
Homo sapiens	chromobox homolog 6	CBX6	23466
Homo sapiens	neuronal pentraxin receptor	NPTXR	23467
Homo sapiens	chromobox homolog 5	CBX5	23468
Homo sapiens	PHD finger protein 3	PHF3	23469
Homo sapiens	translocation associated membrane protein 1	TRAM1	23471
Homo sapiens	calpain 7	CAPN7	23473
Homo sapiens	ethylmalonic encephalopathy 1	ETHE1	23474
Homo sapiens	bromodomain containing 4	BRD4	23476
Homo sapiens	SEC11 homolog A (S. cerevisiae)	SEC11A	23478
Homo sapiens	iron-sulfur cluster assembly enzyme	ISCU	23479
Homo sapiens	folate receptor 1 (adult)	FOLR1	2348
Homo sapiens	Sec61 gamma subunit	SEC61G	23480
Homo sapiens	pescadillo ribosomal biogenesis factor 1	PES1	23481
Homo sapiens	"TDP-glucose 4,6-dehydratase"	TGDS	23483
Homo sapiens	leptin receptor overlapping transcript-like 1	LEPROTL1	23484
Homo sapiens	carboxylesterase 3	CES3	23491
Homo sapiens	chromobox homolog 7	CBX7	23492
Homo sapiens	hes-related family bHLH transcription factor with YRPW motif 2	HEY2	23493
Homo sapiens	"tumor necrosis factor receptor superfamily, member 13B"	TNFRSF13B	23495
Homo sapiens	"3-hydroxyanthranilate 3,4-dioxygenase"	HAAO	23498
Homo sapiens	microtubule-actin crosslinking factor 1	MACF1	23499
Homo sapiens	folate receptor 2 (fetal)	FOLR2	2350
Homo sapiens	dishevelled associated activator of morphogenesis 2	DAAM2	23500
Homo sapiens	"zinc finger, FYVE domain containing 26"	ZFYVE26	23503
Homo sapiens	RIMS binding protein 2	RIMBP2	23504
Homo sapiens	transmembrane protein 131	TMEM131	23505
Homo sapiens	GLTSCR1-like	GLTSCR1L	23506
Homo sapiens	"leucine rich repeat containing 8 family, member B"	LRRC8B	23507
Homo sapiens	tetratricopeptide repeat domain 9	TTC9	23508
Homo sapiens	protein O-fucosyltransferase 1	POFUT1	23509
Homo sapiens	potassium channel tetramerization domain containing 2	KCTD2	23510
Homo sapiens	nucleoporin 188kDa	NUP188	23511
Homo sapiens	SUZ12 polycomb repressive complex 2 subunit	SUZ12	23512
Homo sapiens	scribbled planar cell polarity protein	SCRIB	23513
Homo sapiens	scaffolding protein involved in DNA repair	SPIDR	23514
Homo sapiens	MORC family CW-type zinc finger 3	MORC3	23515
Homo sapiens	"solute carrier family 39 (zinc transporter), member 14"	SLC39A14	23516
Homo sapiens	superkiller viralicidic activity 2-like 2 (S. cerevisiae)	SKIV2L2	23517
Homo sapiens	R3H domain containing 1	R3HDM1	23518
Homo sapiens	"acidic (leucine-rich) nuclear phosphoprotein 32 family, member D"	ANP32D	23519
Homo sapiens	folate receptor 3 (gamma)	FOLR3	2352
Homo sapiens	"acidic (leucine-rich) nuclear phosphoprotein 32 family, member C"	ANP32C	23520
Homo sapiens	K(lysine) acetyltransferase 6B	KAT6B	23522
Homo sapiens	calcineurin binding protein 1	CABIN1	23523
Homo sapiens	serine/arginine repetitive matrix 2	SRRM2	23524
Homo sapiens	histocompatibility (minor) HA-1	HMHA1	23526
Homo sapiens	"ArfGAP with coiled-coil, ankyrin repeat and PH domains 2"	ACAP2	23527
Homo sapiens	zinc finger protein 281	ZNF281	23528
Homo sapiens	cardiotrophin-like cytokine factor 1	CLCF1	23529
Homo sapiens	FBJ murine osteosarcoma viral oncogene homolog	FOS	2353
Homo sapiens	nicotinamide nucleotide transhydrogenase	NNT	23530
Homo sapiens	monocyte to macrophage differentiation-associated	MMD	23531
Homo sapiens	preferentially expressed antigen in melanoma	PRAME	23532
Homo sapiens	"phosphoinositide-3-kinase, regulatory subunit 5"	PIK3R5	23533
Homo sapiens	transportin 3	TNPO3	23534
Homo sapiens	"adenosine deaminase, tRNA-specific 1"	ADAT1	23536
Homo sapiens	"olfactory receptor, family 52, subfamily A, member 1"	OR52A1	23538
Homo sapiens	"solute carrier family 16 (monocarboxylate transporter), member 8"	SLC16A8	23539
Homo sapiens	FBJ murine osteosarcoma viral oncogene homolog B	FOSB	2354
Homo sapiens	SEC14-like 2 (S. cerevisiae)	SEC14L2	23541
Homo sapiens	mitogen-activated protein kinase 8 interacting protein 2	MAPK8IP2	23542
Homo sapiens	"RNA binding protein, fox-1 homolog (C. elegans) 2"	RBFOX2	23543
Homo sapiens	seizure related 6 homolog (mouse)-like	SEZ6L	23544
Homo sapiens	"ATPase, H+ transporting, lysosomal V0 subunit a2"	ATP6V0A2	23545
Homo sapiens	synaptogyrin 4	SYNGR4	23546
Homo sapiens	"leukocyte immunoglobulin-like receptor, subfamily A (with TM domain), member 4"	LILRA4	23547
Homo sapiens	tetratricopeptide repeat domain 33	TTC33	23548
Homo sapiens	aspartyl aminopeptidase	DNPEP	23549
Homo sapiens	FOS-like antigen 2	FOSL2	2355
Homo sapiens	pleckstrin and Sec7 domain containing 4	PSD4	23550
Homo sapiens	"RASD family, member 2"	RASD2	23551
Homo sapiens	cyclin-dependent kinase 20	CDK20	23552
Homo sapiens	hyaluronoglucosaminidase 4	HYAL4	23553
Homo sapiens	tetraspanin 12	TSPAN12	23554
Homo sapiens	tetraspanin 15	TSPAN15	23555
Homo sapiens	"phosphatidylinositol glycan anchor biosynthesis, class N"	PIGN	23556
Homo sapiens	SNAP-associated protein	SNAPIN	23557
Homo sapiens	WW domain binding protein 2	WBP2	23558
Homo sapiens	folylpolyglutamate synthase	FPGS	2356
Homo sapiens	GTP binding protein 4	GTPBP4	23560
Homo sapiens	claudin 14	CLDN14	23562
Homo sapiens	carbohydrate (N-acetylglucosamine 6-O) sulfotransferase 5	CHST5	23563
Homo sapiens	dimethylarginine dimethylaminohydrolase 2	DDAH2	23564
Homo sapiens	lysophosphatidic acid receptor 3	LPAR3	23566
Homo sapiens	zinc finger protein 346	ZNF346	23567
Homo sapiens	"peptidyl arginine deiminase, type IV"	PADI4	23569
Homo sapiens	formyl peptide receptor 1	FPR1	2357
Homo sapiens	dimethylarginine dimethylaminohydrolase 1	DDAH1	23576
Homo sapiens	formyl peptide receptor 2	FPR2	2358
Homo sapiens	CDC42 effector protein (Rho GTPase binding) 4	CDC42EP4	23580
Homo sapiens	"caspase 14, apoptosis-related cysteine peptidase"	CASP14	23581
Homo sapiens	cyclin D-type binding-protein 1	CCNDBP1	23582
Homo sapiens	single-strand-selective monofunctional uracil-DNA glycosylase 1	SMUG1	23583
Homo sapiens	V-set and immunoglobulin domain containing 2	VSIG2	23584
Homo sapiens	transmembrane protein 50A	TMEM50A	23585
Homo sapiens	DEAD (Asp-Glu-Ala-Asp) box polypeptide 58	DDX58	23586
Homo sapiens	elongator acetyltransferase complex subunit 5	ELP5	23587
Homo sapiens	kelch domain containing 2	KLHDC2	23588
Homo sapiens	"calcium regulated heat stable protein 1, 24kDa"	CARHSP1	23589
Homo sapiens	formyl peptide receptor 3	FPR3	2359
Homo sapiens	"prenyl (decaprenyl) diphosphate synthase, subunit 1"	PDSS1	23590
Homo sapiens	"family with sequence similarity 215, member A (non-protein coding)"	FAM215A	23591
Homo sapiens	LEM domain containing 3	LEMD3	23592
Homo sapiens	heme binding protein 2	HEBP2	23593
Homo sapiens	"origin recognition complex, subunit 6"	ORC6	23594
Homo sapiens	"origin recognition complex, subunit 3"	ORC3	23595
Homo sapiens	opsin 3	OPN3	23596
Homo sapiens	acyl-CoA thioesterase 9	ACOT9	23597
Homo sapiens	POZ (BTB) and AT hook containing zinc finger 1	PATZ1	23598
Homo sapiens	alpha-methylacyl-CoA racemase	AMACR	23600
Homo sapiens	"C-type lectin domain family 5, member A"	CLEC5A	23601
Homo sapiens	"coronin, actin binding protein, 1C"	CORO1C	23603
Homo sapiens	death-associated protein kinase 2	DAPK2	23604
Homo sapiens	CD2-associated protein	CD2AP	23607
Homo sapiens	makorin ring finger protein 1	MKRN1	23608
Homo sapiens	makorin ring finger protein 2	MKRN2	23609
Homo sapiens	"zinc finger, MYND-type containing 8"	ZMYND8	23613
Homo sapiens	pancreatic polypeptide 2	PPY2	23614
Homo sapiens	"peptide YY, 2 (pseudogene)"	PYY2	23615
Homo sapiens	SH3-domain binding protein 1	SH3BP1	23616
Homo sapiens	testis-specific serine kinase 2	TSSK2	23617
Homo sapiens	neurotensin receptor 2	NTSR2	23620
Homo sapiens	beta-site APP-cleaving enzyme 1	BACE1	23621
Homo sapiens	RUN and SH3 domain containing 1	RUSC1	23623
Homo sapiens	"Cbl proto-oncogene C, E3 ubiquitin protein ligase"	CBLC	23624
Homo sapiens	"family with sequence similarity 89, member B"	FAM89B	23625
Homo sapiens	SPO11 meiotic protein covalently bound to DSB	SPO11	23626
Homo sapiens	prion protein 2 (dublet)	PRND	23627
Homo sapiens	bromodomain containing 7 pseudogene 3	BRD7P3	23629
Homo sapiens	KCNE1-like	KCNE1L	23630
Homo sapiens	carbonic anhydrase XIV	CA14	23632
Homo sapiens	karyopherin alpha 6 (importin alpha 7)	KPNA6	23633
Homo sapiens	single-stranded DNA binding protein 2	SSBP2	23635
Homo sapiens	nucleoporin 62kDa	NUP62	23636
Homo sapiens	RAB GTPase activating protein 1	RABGAP1	23637
Homo sapiens	leucine rich repeat containing 6	LRRC6	23639
Homo sapiens	"HSPA (heat shock 70kDa) binding protein, cytoplasmic cochaperone 1"	HSPBP1	23640
Homo sapiens	"leucine zipper, down-regulated in cancer 1"	LDOC1	23641
Homo sapiens	lymphocyte antigen 96	LY96	23643
Homo sapiens	enhancer of mRNA decapping 4	EDC4	23644
Homo sapiens	"protein phosphatase 1, regulatory subunit 15A"	PPP1R15A	23645
Homo sapiens	"phospholipase D family, member 3"	PLD3	23646
Homo sapiens	ADP-ribosylation factor interacting protein 2	ARFIP2	23647
Homo sapiens	single stranded DNA binding protein 3	SSBP3	23648
Homo sapiens	"polymerase (DNA directed), alpha 2, accessory subunit"	POLA2	23649
Homo sapiens	tripartite motif containing 29	TRIM29	23650
Homo sapiens	plexin B2	PLXNB2	23654
Homo sapiens	"solute carrier family 7 (anionic amino acid transporter light chain, xc- system), member 11"	SLC7A11	23657
Homo sapiens	"LSM5 homolog, U6 small nuclear RNA associated (S. cerevisiae)"	LSM5	23658
Homo sapiens	"phospholipase A2, group XV"	PLA2G15	23659
Homo sapiens	zinc finger with KRAB and SCAN domains 5	ZKSCAN5	23660
Homo sapiens	transmembrane protein 2	TMEM2	23670
Homo sapiens	transmembrane protein with EGF-like and two follistatin-like domains 2	TMEFF2	23671
Homo sapiens	syntaxin 12	STX12	23673
Homo sapiens	"small muscle protein, X-linked"	SMPX	23676
Homo sapiens	SH3-domain binding protein 4	SH3BP4	23677
Homo sapiens	"RAB38, member RAS oncogene family"	RAB38	23682
Homo sapiens	protein kinase D3	PRKD3	23683
Homo sapiens	"potassium voltage-gated channel, Isk-related family, member 4"	KCNE4	23704
Homo sapiens	cell adhesion molecule 1	CADM1	23705
Homo sapiens	G1 to S phase transition 2	GSPT2	23708
Homo sapiens	GABA(A) receptor-associated protein like 1	GABARAPL1	23710
